timestamp,cpu_usage,mem_used_mb,mem_free_mb
1767256260.9790134,0.5999999999999943,560.9,5932.9
1767256262.193967,0.5999999999999943,560.9,5933.0
1767256263.4092658,0.0,560.9,5933.0
1767256264.6251307,0.0,560.6,5933.2
1767256265.840362,0.0,560.9,5933.0
1767256267.0552034,0.0,561.4,5932.5
1767256268.2701137,0.5999999999999943,561.4,5932.4
1767256269.4881134,0.5999999999999943,561.4,5932.5
1767256270.7029896,0.0,561.4,5932.5
1767256271.9197705,0.5999999999999943,561.4,5932.5
1767256273.1340327,0.5999999999999943,561.4,5932.5
1767256274.348908,0.5999999999999943,560.9,5933.0
1767256275.5691493,0.5999999999999943,561.4,5932.5
1767256276.7922554,0.0,561.4,5932.5
1767256278.0110183,0.5999999999999943,561.4,5932.5
1767256279.2280872,0.0,561.6,5932.3
1767256280.4479363,0.0,561.6,5932.3
1767256281.6639628,0.0,561.5,5932.3
1767256282.8809605,0.5999999999999943,561.5,5932.3
1767256284.101348,0.5999999999999943,561.5,5932.4
1767256285.3195062,0.5999999999999943,561.5,5932.4
1767256286.5381963,0.5999999999999943,561.5,5932.4
1767256287.756048,0.0,560.5,5933.3
1767256288.9705527,0.5999999999999943,560.7,5933.2
1767256290.1865244,0.0,560.8,5933.0
1767256291.4113464,0.5999999999999943,561.8,5932.1
1767256292.6374907,0.5999999999999943,561.5,5932.3
1767256293.8520865,1.2000000000000028,562.1,5931.8
1767256295.0665808,0.5999999999999943,562.1,5931.8
1767256296.2810302,0.0,562.3,5931.5
1767256297.4956594,0.5999999999999943,562.3,5931.5
1767256298.711384,0.5999999999999943,563.3,5930.5
1767256299.9291334,0.5999999999999943,562.0,5931.8
1767256301.146222,0.5999999999999943,562.0,5931.8
1767256302.3638961,0.0,563.0,5930.8
1767256303.5798209,1.2000000000000028,561.7,5932.1
1767256304.7976792,0.5999999999999943,558.0,5935.8
1767256306.013359,0.0,558.0,5935.8
1767256307.229545,0.5999999999999943,558.0,5935.8
1767256308.447735,0.5999999999999943,559.2,5934.6
1767256309.6641743,0.5999999999999943,559.2,5934.6
1767256310.8815732,0.5999999999999943,559.2,5934.6
1767256312.0958984,0.5999999999999943,561.5,5932.3
1767256313.3109639,0.5999999999999943,560.9,5932.9
1767256314.5272932,0.0,561.4,5932.4
1767256315.7425036,0.0,561.4,5932.4
1767256316.9588213,0.5999999999999943,561.3,5932.5
1767256318.1754189,0.5999999999999943,561.3,5932.5
1767256319.3934083,0.5999999999999943,561.1,5932.7
1767256320.6083608,0.5999999999999943,561.1,5932.7
1767256321.8242426,0.5999999999999943,561.1,5932.7
1767256323.039458,0.5999999999999943,562.1,5931.7
1767256324.2547348,0.0,560.8,5933.0
1767256325.4688518,0.0,562.0,5931.8
1767256326.6833649,0.5999999999999943,562.0,5931.8
1767256327.898212,0.0,562.0,5931.8
1767256329.1128404,0.0,562.0,5931.8
1767256330.3291252,0.0,560.8,5933.0
1767256331.5463746,0.5999999999999943,560.7,5933.1
1767256332.7632322,0.0,561.2,5932.6
1767256333.9812527,0.5999999999999943,561.2,5932.6
1767256335.201042,1.2000000000000028,561.1,5932.7
1767256336.4217396,0.0,562.3,5931.5
1767256337.6375077,0.0,561.7,5932.1
1767256338.8530514,0.0,562.4,5931.4
1767256340.072563,0.5999999999999943,562.4,5931.4
1767256341.2958744,0.0,562.4,5931.4
1767256342.5233355,0.5999999999999943,562.4,5931.4
1767256343.7406225,0.0,562.4,5931.4
1767256344.9557767,0.0,562.4,5931.4
1767256346.1720223,0.0,562.4,5931.4
1767256347.3895671,0.5999999999999943,562.4,5931.4
1767256348.616053,0.5999999999999943,561.1,5932.7
1767256349.8348634,0.0,561.3,5932.5
1767256351.0570052,0.0,561.3,5932.5
1767256352.275546,0.5999999999999943,561.3,5932.5
1767256353.4905074,0.5999999999999943,560.0,5933.8
1767256354.7044766,0.0,560.0,5933.8
1767256355.9217389,0.0,560.0,5933.8
1767256357.139453,0.0,560.0,5933.8
1767256358.3613496,0.5999999999999943,560.0,5933.8
1767256359.5831585,0.5999999999999943,559.9,5933.8
1767256360.807926,1.2000000000000028,561.2,5932.6
1767256362.0254176,0.0,561.4,5932.4
1767256363.2414756,0.0,560.2,5933.6
1767256364.4602416,0.0,558.4,5935.3
1767256365.6776028,0.0,559.1,5934.6
1767256366.8945048,0.0,560.4,5933.4
1767256368.1138852,0.0,560.3,5933.4
1767256369.333647,0.5999999999999943,560.3,5933.4
1767256370.555799,0.5999999999999943,559.1,5934.7
1767256371.7743282,0.0,558.8,5935.0
1767256372.990542,0.5999999999999943,559.1,5934.7
1767256374.2067356,0.5999999999999943,560.3,5933.5
1767256375.4224331,0.0,560.3,5933.5
1767256376.637569,0.5999999999999943,560.3,5933.5
1767256377.852191,0.5999999999999943,560.3,5933.5
1767256379.0682063,0.0,560.0,5933.7
1767256380.2809722,0.5999999999999943,560.0,5933.7
1767256381.4979444,0.0,560.0,5933.7
1767256382.7137196,0.5999999999999943,561.2,5932.5
1767256383.9310157,0.5999999999999943,561.5,5932.2
1767256385.1485596,0.5999999999999943,560.2,5933.5
1767256386.3651655,0.0,560.2,5933.5
1767256387.5817266,0.5999999999999943,560.4,5933.3
1767256388.7989988,0.5999999999999943,560.4,5933.3
1767256390.0157952,0.0,560.4,5933.3
1767256391.2328305,0.0,561.6,5932.1
1767256392.4492757,0.0,561.6,5932.1
1767256393.664192,0.5999999999999943,561.6,5932.1
1767256394.8791537,0.0,561.6,5932.1
1767256396.0944302,0.0,561.6,5932.1
1767256397.311664,0.0,561.6,5932.1
1767256398.5266423,0.5999999999999943,561.6,5932.2
1767256399.7438881,0.5999999999999943,561.5,5932.2
1767256400.9600594,0.0,561.5,5932.2
1767256402.1765165,0.5999999999999943,561.5,5932.2
1767256403.3919919,0.0,561.5,5932.2
1767256404.6067867,0.5999999999999943,561.5,5932.2
1767256405.823493,0.5999999999999943,561.5,5932.2
1767256407.0392017,0.5999999999999943,561.5,5932.2
1767256408.2559438,0.5999999999999943,561.5,5932.2
1767256409.470609,0.0,561.7,5932.0
1767256410.6882808,0.0,561.7,5932.0
1767256411.9044898,0.5999999999999943,561.7,5932.0
1767256413.1210163,0.5999999999999943,561.9,5931.8
1767256414.3383312,0.0,561.9,5931.8
1767256415.5542917,0.0,562.1,5931.6
1767256416.771202,0.0,562.9,5930.8
1767256417.987017,0.5999999999999943,561.6,5932.1
1767256419.2015657,0.5999999999999943,562.8,5930.8
1767256420.4174788,0.5999999999999943,562.8,5930.8
1767256421.6327279,0.5999999999999943,562.8,5930.9
1767256422.8485725,0.0,562.8,5930.9
1767256424.0653634,1.2000000000000028,562.8,5930.9
1767256425.2816348,0.0,559.7,5934.0
1767256426.496404,0.0,559.7,5934.0
1767256427.7132053,0.5999999999999943,559.7,5934.0
1767256428.9319158,0.5999999999999943,559.7,5934.0
1767256430.1539042,0.0,559.7,5934.0
1767256431.374139,0.5999999999999943,560.6,5933.0
1767256432.5978067,0.5999999999999943,560.6,5933.1
1767256433.8137767,0.0,560.6,5933.1
1767256435.0296724,0.0,559.6,5934.1
1767256436.2495747,0.0,560.3,5933.3
1767256437.474035,0.5999999999999943,560.6,5933.1
1767256438.6923592,0.5999999999999943,559.3,5934.3
1767256439.9114742,0.0,559.4,5934.2
1767256441.1302001,0.5999999999999943,559.4,5934.2
1767256442.349135,0.0,558.1,5935.5
1767256443.5662496,0.5999999999999943,558.1,5935.5
1767256444.7977667,0.0,558.1,5935.5
1767256446.0263221,0.5999999999999943,558.1,5935.5
1767256447.241182,0.5999999999999943,559.3,5934.3
1767256448.458921,0.0,558.3,5935.3
1767256449.6739388,0.0,558.4,5935.2
1767256450.8889132,0.5999999999999943,558.9,5934.7
1767256452.106154,0.0,559.0,5934.6
1767256453.322014,0.0,559.0,5934.6
1767256454.5384977,0.0,560.2,5933.4
1767256455.7535613,0.5999999999999943,560.2,5933.4
1767256456.9687023,0.5999999999999943,560.2,5933.4
1767256458.1839285,0.0,560.2,5933.4
1767256459.4000216,0.0,560.2,5933.4
1767256460.620549,0.5999999999999943,560.2,5933.5
1767256461.8399978,0.0,560.1,5933.5
1767256463.0594795,0.0,560.4,5933.2
1767256464.2752054,0.0,560.4,5933.2
1767256465.4905138,0.0,559.1,5934.5
1767256466.7063997,0.0,560.3,5933.3
1767256467.9266694,0.5999999999999943,559.1,5934.5
1767256469.1506627,0.0,559.7,5933.9
1767256470.3731587,0.5999999999999943,559.7,5933.9
1767256471.588576,0.5999999999999943,560.9,5932.7
1767256472.8057377,0.0,560.9,5932.7
1767256474.0221853,0.0,560.9,5932.7
1767256475.2379441,0.5999999999999943,560.9,5932.7
1767256476.4574978,0.5999999999999943,560.8,5932.7
1767256477.6770988,1.2000000000000028,560.8,5932.8
1767256478.8964102,0.0,559.6,5934.0
1767256480.1152396,0.0,559.6,5934.0
1767256481.332437,0.5999999999999943,559.5,5934.0
1767256482.5484395,7.599999999999994,581.4,5903.5
1767256483.7645516,0.0,563.0,5916.7
1767256484.9803913,0.0,563.8,5915.8
1767256486.1949053,0.0,563.8,5915.8
1767256487.4107995,0.0,563.8,5915.9
1767256488.625797,0.0,565.3,5914.4
1767256489.8428316,0.0,565.3,5914.4
1767256491.058736,0.5999999999999943,565.3,5914.4
1767256492.2805018,1.2000000000000028,566.5,5913.2
1767256493.4990752,0.5999999999999943,566.5,5913.2
1767256494.7195458,0.5999999999999943,565.2,5914.5
1767256495.93461,0.5999999999999943,565.2,5914.5
1767256497.1505764,0.5999999999999943,565.2,5914.5
1767256498.3670063,0.0,565.2,5914.5
1767256499.5835295,0.0,566.2,5913.5
1767256500.806774,0.5999999999999943,566.2,5913.5
1767256502.028527,0.5999999999999943,566.2,5913.5
1767256503.244541,0.5999999999999943,565.4,5914.3
1767256504.4604185,0.0,565.4,5914.3
1767256505.6754477,0.5999999999999943,565.4,5914.3
1767256506.8906157,0.0,565.8,5913.8
1767256508.108004,0.0,565.9,5913.8
1767256509.3290133,0.0,565.8,5913.8
1767256510.5474803,0.0,567.0,5912.6
1767256511.7665915,0.0,566.7,5912.9
1767256512.9840033,0.0,567.9,5911.7
1767256514.2001348,0.0,566.0,5913.3
1767256515.415115,0.5999999999999943,565.1,5914.2
1767256516.6303515,0.0,566.2,5913.0
1767256517.8470418,0.5999999999999943,565.5,5913.8
1767256519.0630302,0.5999999999999943,564.3,5915.0
1767256520.2790282,0.0,565.5,5913.7
1767256521.4953623,0.0,564.3,5915.0
1767256522.7125952,0.5999999999999943,564.2,5915.0
1767256523.9277387,0.5999999999999943,564.2,5915.0
1767256525.15573,0.0,565.5,5913.8
1767256526.3912992,1.2000000000000028,565.5,5913.8
1767256527.6070898,0.5999999999999943,565.4,5913.8
1767256528.823452,0.5999999999999943,565.4,5913.9
1767256530.0378082,0.5999999999999943,567.0,5912.5
1767256531.2527473,0.0,565.5,5913.7
1767256532.4747734,0.0,565.5,5913.7
1767256533.6960218,0.0,566.7,5912.5
1767256534.9221745,0.0,565.5,5913.8
1767256536.139482,0.5999999999999943,565.5,5913.8
1767256537.3536172,0.0,566.9,5912.3
1767256538.5689988,0.5999999999999943,566.2,5913.0
1767256539.7851443,0.5999999999999943,566.2,5913.0
1767256541.012563,0.5999999999999943,566.2,5913.0
1767256542.2473872,0.5999999999999943,566.2,5913.1
1767256543.4789999,0.5999999999999943,566.2,5913.0
1767256544.6960306,1.2000000000000028,563.7,5915.5
1767256545.912757,0.0,564.9,5914.3
1767256547.1287043,0.5999999999999943,565.0,5914.3
1767256548.3429816,0.0,565.0,5914.3
1767256549.5580065,0.5999999999999943,564.9,5914.3
1767256550.7736626,0.5999999999999943,564.9,5914.3
1767256551.9894574,0.5999999999999943,565.7,5913.6
1767256553.2055504,0.0,565.6,5913.6
1767256554.421195,0.0,565.6,5913.6
1767256555.6368492,1.2000000000000028,565.6,5913.6
1767256556.853426,0.5999999999999943,564.4,5914.9
1767256558.0701501,0.5999999999999943,565.6,5913.6
1767256559.2878687,0.5999999999999943,563.6,5915.6
1767256560.505497,0.0,563.6,5915.7
1767256561.722493,0.5999999999999943,563.6,5915.7
1767256562.9425945,0.5999999999999943,563.8,5915.4
1767256564.1632342,0.5999999999999943,564.5,5914.7
1767256565.3871245,0.5999999999999943,564.5,5914.7
1767256566.6051917,0.0,564.5,5914.7
1767256567.824478,0.0,564.5,5914.7
1767256569.0453343,0.0,564.5,5914.7
1767256570.267906,0.5999999999999943,564.5,5914.8
1767256571.4860547,0.0,564.5,5914.8
1767256572.7039769,0.5999999999999943,564.4,5914.8
1767256573.9229014,0.0,564.4,5914.8
1767256575.14196,0.5999999999999943,564.4,5914.8
1767256576.3649678,0.5999999999999943,564.4,5914.8
1767256577.5830467,1.2000000000000028,564.9,5914.3
1767256578.7998543,0.0,565.1,5914.1
1767256580.0168242,0.5999999999999943,565.1,5914.1
1767256581.2313619,0.5999999999999943,565.1,5914.1
1767256582.4474978,0.5999999999999943,563.7,5915.5
1767256583.6627035,0.0,565.0,5914.2
1767256584.878238,0.0,565.0,5914.3
1767256586.0942678,0.0,564.9,5914.3
1767256587.3097162,0.0,564.9,5914.3
1767256588.5262148,0.0,564.9,5914.3
1767256589.7413795,0.5999999999999943,565.7,5913.5
1767256590.957741,0.0,565.7,5913.5
1767256592.1749365,0.5999999999999943,565.2,5914.0
1767256593.3921485,0.0,565.1,5914.1
1767256594.6106818,0.0,565.1,5914.1
1767256595.8274457,0.5999999999999943,565.1,5914.1
1767256597.0451963,0.0,565.0,5914.1
1767256598.265135,0.5999999999999943,565.0,5914.1
1767256599.4874449,0.0,565.0,5914.1
1767256600.7120035,0.0,565.0,5914.1
1767256601.9311385,0.0,565.2,5913.9
1767256603.149213,0.5999999999999943,565.2,5913.9
1767256604.3693745,0.0,565.2,5913.9
1767256605.588813,0.0,561.8,5917.3
1767256606.8066816,0.5999999999999943,563.1,5916.1
1767256608.0252788,0.0,563.0,5916.1
1767256609.2449422,0.0,563.0,5916.1
1767256610.4659204,0.5999999999999943,563.0,5916.1
1767256611.6816738,0.0,562.5,5916.7
1767256612.8963883,0.5999999999999943,562.5,5916.7
1767256614.1124523,0.0,562.5,5916.7
1767256615.3283548,0.0,562.2,5916.9
1767256616.5444028,0.0,562.2,5916.9
1767256617.759105,0.0,562.2,5917.0
1767256618.9750426,0.5999999999999943,562.4,5916.7
1767256620.1909897,0.5999999999999943,562.4,5916.7
1767256621.4070945,0.5999999999999943,562.4,5916.8
1767256622.623506,0.0,562.3,5916.8
1767256623.8413944,0.5999999999999943,562.3,5916.8
1767256625.0592768,0.0,562.3,5916.8
1767256626.277079,0.5999999999999943,562.3,5916.8
1767256627.4944856,0.0,562.5,5916.6
1767256628.7140672,1.2000000000000028,562.5,5916.6
1767256629.9312365,0.0,562.5,5916.6
1767256631.149778,0.5999999999999943,562.5,5916.6
1767256632.3695328,0.5999999999999943,562.5,5916.6
1767256633.5884502,0.5999999999999943,563.0,5916.1
1767256634.808781,0.0,562.4,5916.7
1767256636.029897,1.2000000000000028,562.5,5916.7
1767256637.2497473,0.0,562.4,5916.7
1767256638.466135,1.7999999999999972,562.4,5916.7
1767256639.6839006,0.0,563.6,5915.4
1767256640.9021819,0.0,563.6,5915.5
1767256642.1190624,0.0,563.6,5915.5
1767256643.3387985,0.5999999999999943,563.6,5915.5
1767256644.553544,1.2000000000000028,562.4,5916.7
1767256645.7683077,0.5999999999999943,563.6,5915.5
1767256646.9844766,0.5999999999999943,563.6,5915.5
1767256648.2003088,0.5999999999999943,563.6,5915.5
1767256649.41574,0.5999999999999943,563.5,5915.5
1767256650.631316,0.5999999999999943,563.7,5915.4
1767256651.847766,0.5999999999999943,563.9,5915.2
1767256653.0634096,0.0,563.9,5915.2
1767256654.2794871,0.0,563.9,5915.2
1767256655.4979012,1.2000000000000028,563.9,5915.2
1767256656.7167406,0.5999999999999943,563.9,5915.2
1767256657.9341056,0.0,563.9,5915.2
1767256659.1510172,0.0,563.6,5915.5
1767256660.36916,0.5999999999999943,565.1,5914.0
1767256661.5894716,0.0,565.1,5914.0
1767256662.8087754,0.0,565.4,5913.7
1767256664.0332623,0.5999999999999943,565.4,5913.6
1767256665.2512612,0.0,563.0,5916.1
1767256666.4718218,0.5999999999999943,562.8,5916.3
1767256667.6881776,0.5999999999999943,564.0,5915.1
1767256668.915945,0.0,564.0,5915.1
1767256670.141716,0.5999999999999943,564.1,5915.0
1767256671.3617215,0.0,564.2,5914.8
1767256672.5882764,0.0,564.4,5914.6
1767256673.8086033,0.5999999999999943,564.9,5914.1
1767256675.027185,0.5999999999999943,563.7,5915.3
1767256676.2408783,0.5999999999999943,562.5,5916.6
1767256677.4558203,0.0,563.7,5915.3
1767256678.670342,0.0,563.7,5915.3
1767256679.8862793,0.0,564.0,5915.0
1767256681.1021469,0.0,565.2,5913.8
1767256682.3174725,0.0,564.0,5915.0
1767256683.5322425,0.0,564.0,5915.0
1767256684.7480447,0.5999999999999943,565.4,5913.6
1767256685.9635289,0.5999999999999943,565.4,5913.6
1767256687.1787257,0.5999999999999943,565.4,5913.6
1767256688.3956454,0.5999999999999943,563.0,5916.0
1767256689.6132693,0.5999999999999943,564.2,5914.8
1767256690.8299959,0.5999999999999943,564.1,5914.9
1767256692.0510244,0.5999999999999943,564.1,5914.9
1767256693.2725365,0.5999999999999943,564.1,5914.9
1767256694.4944034,1.2000000000000028,564.1,5914.9
1767256695.7181814,0.5999999999999943,564.1,5914.9
1767256696.9423456,0.0,564.1,5914.9
1767256698.1620784,0.5999999999999943,565.3,5913.7
1767256699.3851595,0.5999999999999943,565.3,5913.7
1767256700.6079154,0.5999999999999943,565.3,5913.7
1767256701.840261,0.0,565.3,5913.7
1767256703.0673022,0.0,565.3,5913.7
1767256704.305033,0.5999999999999943,565.3,5913.7
1767256705.5410144,0.5999999999999943,565.2,5913.8
1767256706.7595057,0.0,565.2,5913.8
1767256707.9771328,0.5999999999999943,565.2,5913.8
1767256709.1918695,0.0,565.3,5913.7
1767256710.4059002,0.0,565.5,5913.5
1767256711.6203742,0.5999999999999943,566.7,5912.3
1767256712.8346307,1.2000000000000028,567.0,5912.0
1767256714.0498717,0.5999999999999943,565.7,5913.3
1767256715.264707,0.5999999999999943,566.9,5912.1
1767256716.4793997,0.5999999999999943,566.9,5912.1
1767256717.693077,0.0,566.9,5912.1
1767256718.9078555,0.5999999999999943,566.9,5912.1
1767256720.1238723,0.5999999999999943,566.9,5912.1
1767256721.3401794,0.5999999999999943,566.9,5912.1
1767256722.5577857,0.0,566.9,5912.1
1767256723.7744713,0.0,566.9,5912.1
1767256724.9924934,0.0,562.5,5916.5
1767256726.211151,0.0,563.9,5915.1
1767256727.4296894,0.0,563.9,5915.1
1767256728.6483061,0.0,563.8,5915.2
1767256729.8668063,0.5999999999999943,563.8,5915.2
1767256731.0848086,0.0,563.8,5915.2
1767256732.3031955,0.5999999999999943,563.5,5915.5
1767256733.5228877,0.5999999999999943,563.5,5915.5
1767256734.7413087,0.5999999999999943,564.7,5914.2
1767256735.961934,0.0,564.9,5914.0
1767256737.1811492,0.0,564.9,5914.0
1767256738.4004707,0.0,564.9,5914.0
1767256739.6192071,0.5999999999999943,563.3,5915.6
1767256740.8380952,0.5999999999999943,563.3,5915.6
1767256742.0527823,0.0,563.5,5915.4
1767256743.267961,0.5999999999999943,564.0,5914.9
1767256744.4815164,0.0,564.0,5914.9
1767256745.6994853,0.0,564.0,5914.9
1767256746.9148245,0.5999999999999943,565.8,5913.2
1767256748.1295798,0.0,565.7,5913.2
1767256749.3453844,0.5999999999999943,565.5,5913.5
1767256750.560197,0.5999999999999943,566.2,5912.7
1767256751.7754695,0.0,566.2,5912.7
1767256752.9921465,0.0,566.2,5912.7
1767256754.2095182,0.5999999999999943,565.0,5913.9
1767256755.4276862,0.0,565.2,5913.7
1767256756.6447954,0.0,564.7,5914.2
1767256757.869108,0.5999999999999943,564.5,5914.5
1767256759.0908177,0.5999999999999943,564.4,5914.5
1767256760.3180072,0.0,564.6,5914.2
1767256761.5367677,0.0,564.6,5914.3
1767256762.7554338,0.5999999999999943,565.9,5913.0
1767256763.973828,0.0,565.8,5913.0
1767256765.1930726,0.0,565.8,5913.1
1767256766.4117136,0.5999999999999943,564.6,5914.3
1767256767.6292613,0.5999999999999943,564.6,5914.3
1767256768.8464026,0.0,564.6,5914.3
1767256770.0639162,0.5999999999999943,564.1,5914.7
1767256771.2827044,0.0,565.3,5913.5
1767256772.5034492,0.5999999999999943,565.3,5913.6
1767256773.7183037,0.5999999999999943,564.1,5914.8
1767256774.9323976,0.5999999999999943,565.3,5913.6
1767256776.1466546,0.5999999999999943,565.3,5913.6
1767256777.3619778,0.0,565.3,5913.6
1767256778.5762563,1.2000000000000028,563.0,5915.9
1767256779.791406,0.5999999999999943,563.0,5915.9
1767256781.0069659,0.0,563.0,5915.9
1767256782.2220767,0.0,563.0,5915.9
1767256783.437257,0.5999999999999943,564.2,5914.7
1767256784.6531944,3.0,564.2,5914.7
1767256785.8701096,0.0,563.4,5915.5
1767256787.087422,0.0,563.4,5915.5
1767256788.3043056,0.5999999999999943,563.4,5915.5
1767256789.5217624,0.0,563.4,5915.5
1767256790.7386785,0.5999999999999943,563.4,5915.5
1767256791.95726,0.0,563.8,5915.0
1767256793.1759763,0.0,563.8,5915.0
1767256794.3935585,0.5999999999999943,563.8,5915.0
1767256795.6138844,0.0,563.8,5915.1
1767256796.831768,0.0,563.8,5915.1
1767256798.0517619,0.5999999999999943,563.8,5915.1
1767256799.2710545,0.0,565.3,5913.5
1767256800.4901924,0.0,565.3,5913.5
1767256801.708784,0.0,565.3,5913.5
1767256802.9300268,0.0,562.9,5916.0
1767256804.1517434,1.7000000000000028,564.0,5914.8
1767256805.3729482,0.5999999999999943,562.8,5916.1
1767256806.5864048,0.5999999999999943,562.7,5916.1
1767256807.8003652,0.5999999999999943,562.7,5916.1
1767256809.0154083,0.5999999999999943,562.7,5916.1
1767256810.230352,0.0,563.0,5915.9
1767256811.446028,0.5999999999999943,564.2,5914.6
1767256812.660872,0.5999999999999943,564.2,5914.7
1767256813.875432,0.5999999999999943,564.2,5914.7
1767256815.0903332,0.0,564.1,5914.7
1767256816.3053324,0.0,564.1,5914.7
1767256817.522212,0.0,564.1,5914.7
1767256818.738076,0.5999999999999943,564.1,5914.7
1767256819.9559808,0.0,564.1,5914.7
1767256821.1726284,0.5999999999999943,564.1,5914.7
1767256822.3912337,0.5999999999999943,564.1,5914.8
1767256823.6086016,0.0,564.0,5914.8
1767256824.825034,0.0,562.8,5916.0
1767256826.0431135,0.0,562.8,5916.0
1767256827.261936,0.5999999999999943,564.0,5914.8
1767256828.4808323,0.0,564.0,5914.8
1767256829.6992588,0.5999999999999943,564.1,5914.7
1767256830.9175506,0.5999999999999943,562.9,5915.9
1767256832.1373296,0.5999999999999943,562.9,5915.9
1767256833.3595216,0.0,562.9,5915.9
1767256834.5811362,0.0,562.8,5916.0
1767256835.807952,0.0,563.1,5915.7
1767256837.0274746,0.5999999999999943,562.8,5916.0
1767256838.244441,0.5999999999999943,564.0,5914.8
1767256839.459368,0.0,563.5,5915.3
1767256840.674951,0.5999999999999943,563.5,5915.2
1767256841.890261,0.0,563.5,5915.3
1767256843.1052105,0.5999999999999943,564.8,5914.0
1767256844.3217494,0.5999999999999943,564.7,5914.0
1767256845.5365894,0.5999999999999943,562.8,5916.0
1767256846.7531593,0.5999999999999943,562.5,5916.3
1767256847.9690971,0.5999999999999943,562.5,5916.3
1767256849.184789,0.5999999999999943,562.5,5916.3
1767256850.4010675,3.5999999999999943,562.5,5916.3
1767256851.6187682,0.0,564.7,5914.1
1767256852.8390326,0.5999999999999943,564.7,5914.1
1767256854.0566452,0.5999999999999943,564.6,5914.1
1767256855.2764783,0.5999999999999943,564.6,5914.1
1767256856.4965622,0.0,564.6,5914.1
1767256857.7194126,0.0,564.9,5913.9
1767256858.939005,0.5999999999999943,564.1,5914.7
1767256860.1574945,0.5999999999999943,564.1,5914.7
1767256861.376243,0.0,565.1,5913.7
1767256862.5981877,0.0,563.8,5914.9
1767256863.8200202,0.0,563.8,5914.9
1767256865.038533,0.5999999999999943,564.6,5914.2
1767256866.2578654,0.0,564.6,5914.2
1767256867.480277,0.0,563.6,5915.2
1767256868.700965,0.0,563.6,5915.2
1767256869.9214368,0.5999999999999943,563.6,5915.2
1767256871.1364837,1.2000000000000028,564.8,5914.0
1767256872.351471,0.0,563.5,5915.2
1767256873.56711,0.5999999999999943,563.5,5915.2
1767256874.782929,0.0,564.7,5914.0
1767256875.9979784,0.5999999999999943,564.7,5914.0
1767256877.2129946,0.5999999999999943,564.7,5914.0
1767256878.4277165,0.0,564.7,5914.0
1767256879.6432102,0.0,564.7,5914.1
1767256880.8581157,0.0,564.7,5914.1
1767256882.0749545,0.0,564.7,5914.1
1767256883.292618,0.0,564.7,5914.1
1767256884.510249,0.5999999999999943,564.7,5914.1
1767256885.7276416,0.0,563.4,5915.3
1767256886.947239,0.5999999999999943,563.4,5915.4
1767256888.1698618,0.5999999999999943,564.6,5914.1
1767256889.3897462,0.0,564.6,5914.1
1767256890.6087558,2.4000000000000057,564.4,5914.3
1767256891.8301177,0.0,563.3,5915.4
1767256893.0534935,0.5999999999999943,563.1,5915.6
1767256894.2780275,0.5999999999999943,564.3,5914.4
1767256895.49609,0.5999999999999943,563.1,5915.6
1767256896.7169015,0.5999999999999943,563.3,5915.4
1767256897.9393454,0.0,564.5,5914.2
1767256899.1616933,0.5999999999999943,563.3,5915.4
1767256900.3887453,0.0,564.5,5914.2
1767256901.608511,0.0,563.3,5915.4
1767256902.823879,0.5999999999999943,562.0,5916.7
1767256904.0385623,0.0,562.0,5916.7
1767256905.2536554,0.0,563.2,5915.5
1767256906.468765,0.0,563.4,5915.3
1767256907.6833982,0.5999999999999943,562.7,5916.0
1767256908.8999784,0.5999999999999943,562.7,5916.0
1767256910.1156373,0.0,563.9,5914.8
1767256911.329966,0.5999999999999943,563.4,5915.3
1767256912.546501,0.0,563.4,5915.3
1767256913.7627053,0.0,562.1,5916.6
1767256914.9783678,0.0,562.1,5916.6
1767256916.1964374,0.0,563.4,5915.3
1767256917.4144385,0.5999999999999943,563.4,5915.3
1767256918.6314464,0.0,563.3,5915.4
1767256919.8498707,0.5999999999999943,562.0,5916.7
1767256921.0664756,0.5999999999999943,561.9,5916.8
1767256922.289166,1.2000000000000028,563.4,5915.3
1767256923.5095072,0.5999999999999943,563.3,5915.3
1767256924.7269185,0.5999999999999943,563.4,5915.3
